date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-03-26,1983,9098.14,11440,95,990,2019-03
2019-03-27,1590,5140.84,9468,118,902,2019-03
2019-03-28,1738,9091.81,8885,94,895,2019-03
2019-03-29,1261,4684.349999999999,7496,107,765,2019-03
2019-03-30,0,0.0,0,0,0,2019-03
2019-03-31,731,1788.1599999999999,2723,22,526,2019-03
2019-04-01,1705,18797.46,8172,81,921,2019-04
2019-04-02,1215,6221.75,7075,96,751,2019-04
2019-04-03,1122,3770.26,5857,89,756,2019-04
2019-04-04,1527,4707.59,7110,81,844,2019-04
2019-04-05,1441,9002.98,8736,136,884,2019-04
2019-04-06,0,0.0,0,0,0,2019-04
2019-04-07,940,3110.41,3996,37,637,2019-04
2019-04-08,1259,3611.43,8765,74,778,2019-04
2019-04-09,1152,3700.6900000000005,8366,81,666,2019-04
2019-04-10,1052,3022.28,7484,79,675,2019-04
2019-04-11,1608,5481.55,10996,109,785,2019-04
2019-04-12,1483,8714.420999999998,6927,57,719,2019-04
2019-04-13,0,0.0,0,0,0,2019-04
2019-04-14,968,2774.57,5480,44,620,2019-04
2019-04-15,3208,12345.27,10647,96,1286,2019-04
2019-04-16,1887,7149.88,9133,75,991,2019-04
2019-04-17,1025,3238.3900000000003,7680,89,603,2019-04
2019-04-18,1930,9542.42,9690,112,967,2019-04
2019-04-19,0,0.0,0,0,0,2019-04
2019-04-20,0,0.0,0,0,0,2019-04
2019-04-21,0,0.0,0,0,0,2019-04
2019-04-22,0,0.0,0,0,0,2019-04
2019-04-23,1903,8523.9,9275,86,933,2019-04
2019-04-24,1307,4271.07,7837,92,801,2019-04
2019-04-25,1192,4706.13,7883,101,755,2019-04
2019-04-26,0,0.0,0,0,0,2019-04
2019-04-27,0,0.0,0,0,0,2019-04
2019-04-28,452,1298.41,2571,21,361,2019-04
2019-04-29,0,0.0,0,0,0,2019-04
2019-04-30,1449,28575.589999999997,7474,126,796,2019-04
2019-05-01,1161,3593.4100000000003,7857,77,702,2019-05
2019-05-02,1838,6246.54,10040,110,917,2019-05
2019-05-03,2051,7276.01,10686,113,1037,2019-05
2019-05-04,0,0.0,0,0,0,2019-05
2019-05-05,1506,4316.8,7610,67,742,2019-05
2019-05-06,1766,8745.48,9413,84,866,2019-05
2019-05-07,2586,15484.55,11692,116,941,2019-05
2019-05-08,1701,5969.6,10268,97,848,2019-05
2019-05-09,1965,8547.73,12556,106,961,2019-05
2019-05-10,1425,4957.36,8670,77,782,2019-05
2019-05-11,0,0.0,0,0,0,2019-05
2019-05-12,809,2277.36,3552,31,575,2019-05
2019-05-13,1609,20897.62,9484,87,799,2019-05
2019-05-14,1932,10116.7,11045,121,910,2019-05
2019-05-15,1366,5320.0599999999995,8818,89,729,2019-05
2019-05-16,1949,7760.889999999999,11856,124,904,2019-05
2019-05-17,1129,3970.2400000000007,8116,90,616,2019-05
2019-05-18,0,0.0,0,0,0,2019-05
2019-05-19,1564,4596.719999999999,9437,62,881,2019-05
2019-05-20,1646,12608.920000000002,8592,122,850,2019-05
2019-05-21,1750,7291.139999999999,8549,101,933,2019-05
2019-05-22,1322,4553.6900000000005,7278,91,715,2019-05
2019-05-23,971,4279.93,6209,78,558,2019-05
2019-05-24,1170,5204.24,6670,85,660,2019-05
2019-05-25,0,0.0,0,0,0,2019-05
2019-05-26,632,1716.0900000000001,2633,25,443,2019-05
2019-05-27,0,0.0,0,0,0,2019-05
2019-05-28,1281,5080.38,6671,62,743,2019-05
2019-05-29,1456,5831.2,5626,65,826,2019-05
2019-05-30,1588,7065.0599999999995,7871,86,879,2019-05
2019-05-31,858,3258.4100000000003,4782,53,564,2019-05
2019-06-01,0,0.0,0,0,0,2019-06
2019-06-02,1561,4963.0,9016,70,758,2019-06
2019-06-03,1229,4730.5,7083,73,748,2019-06
2019-06-04,1926,6788.25,9921,98,999,2019-06
2019-06-05,2327,10794.619999999999,12288,113,1051,2019-06
2019-06-06,1850,7678.74,11143,110,1003,2019-06
2019-06-07,1067,44471.12000000001,5859,92,670,2019-06
2019-06-08,0,0.0,0,0,0,2019-06
2019-06-09,1075,3058.84,4786,40,649,2019-06
2019-06-10,1472,6006.17,8056,87,846,2019-06
2019-06-11,1587,6435.36,7104,66,880,2019-06
2019-06-12,1718,7495.18,8970,90,927,2019-06
2019-06-13,1534,5497.96,9710,107,869,2019-06
2019-06-14,961,3116.09,6652,62,586,2019-06
2019-06-15,0,0.0,0,0,0,2019-06
2019-06-16,1167,3447.66,6987,64,724,2019-06
2019-06-17,2020,15143.189999999999,9455,102,1009,2019-06
2019-06-18,1538,6712.1900000000005,7367,85,874,2019-06
2019-06-19,1017,3593.78,7141,68,652,2019-06
2019-06-20,1973,6436.83,10522,90,971,2019-06
2019-06-21,1039,15250.810000000001,6405,63,652,2019-06
2019-06-22,0,0.0,0,0,0,2019-06
2019-06-23,708,2594.1099999999997,2750,36,557,2019-06
2019-06-24,1182,4679.18,5152,61,724,2019-06
2019-06-25,1043,5266.540000000001,6805,84,647,2019-06
2019-06-26,1358,4903.17,6420,67,999,2019-06
2019-06-27,1620,5499.38,9435,80,944,2019-06
2019-06-28,1027,3570.6000000000004,5539,70,607,2019-06
2019-06-29,0,0.0,0,0,0,2019-06
2019-06-30,602,1793.98,2534,27,423,2019-06
