date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-05-31,13,59.51999999999999,93,1,13,2019-05
2019-06-01,0,0.0,0,0,0,2019-06
2019-06-02,0,0.0,0,0,0,2019-06
2019-06-03,23,128.60999999999999,124,1,23,2019-06
2019-06-04,0,0.0,0,0,0,2019-06
2019-06-05,0,0.0,0,0,0,2019-06
2019-06-06,48,234.26,298,1,48,2019-06
2019-06-07,0,0.0,0,0,0,2019-06
2019-06-08,0,0.0,0,0,0,2019-06
2019-06-09,0,0.0,0,0,0,2019-06
2019-06-10,0,0.0,0,0,0,2019-06
2019-06-11,0,0.0,0,0,0,2019-06
2019-06-12,0,0.0,0,0,0,2019-06
2019-06-13,61,221.22,386,1,61,2019-06
2019-06-14,0,0.0,0,0,0,2019-06
2019-06-15,0,0.0,0,0,0,2019-06
2019-06-16,32,120.88,313,4,31,2019-06
2019-06-17,0,0.0,0,0,0,2019-06
2019-06-18,0,0.0,0,0,0,2019-06
2019-06-19,0,0.0,0,0,0,2019-06
2019-06-20,0,0.0,0,0,0,2019-06
2019-06-21,0,0.0,0,0,0,2019-06
2019-06-22,0,0.0,0,0,0,2019-06
2019-06-23,5,33.6,49,1,5,2019-06
2019-06-24,0,0.0,0,0,0,2019-06
2019-06-25,0,0.0,0,0,0,2019-06
2019-06-26,0,0.0,0,0,0,2019-06
2019-06-27,0,0.0,0,0,0,2019-06
2019-06-28,0,0.0,0,0,0,2019-06
2019-06-29,0,0.0,0,0,0,2019-06
2019-06-30,0,0.0,0,0,0,2019-06
