date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-05-19,45,208.33,292,2,41,2019-05
2019-05-20,20,43.85,204,1,20,2019-05
2019-05-21,13,42.730000000000004,112,1,13,2019-05
2019-05-22,62,215.97,560,3,55,2019-05
2019-05-23,25,94.5,240,2,25,2019-05
2019-05-24,21,81.11,157,1,21,2019-05
2019-05-25,0,0.0,0,0,0,2019-05
2019-05-26,0,0.0,0,0,0,2019-05
2019-05-27,0,0.0,0,0,0,2019-05
2019-05-28,19,81.46000000000001,153,2,19,2019-05
2019-05-29,0,0.0,0,0,0,2019-05
2019-05-30,0,0.0,0,0,0,2019-05
2019-05-31,0,0.0,0,0,0,2019-05
2019-06-01,0,0.0,0,0,0,2019-06
2019-06-02,69,246.73999999999995,723,3,66,2019-06
2019-06-03,18,70.4,115,1,18,2019-06
2019-06-04,0,0.0,0,0,0,2019-06
2019-06-05,98,217.47,832,5,59,2019-06
2019-06-06,56,182.19,449,2,55,2019-06
2019-06-07,3,23.1,38,1,3,2019-06
2019-06-08,0,0.0,0,0,0,2019-06
2019-06-09,14,36.41,116,1,14,2019-06
2019-06-10,97,379.27000000000004,800,3,88,2019-06
2019-06-11,0,0.0,0,0,0,2019-06
2019-06-12,78,266.83,625,5,73,2019-06
2019-06-13,28,73.48,261,1,28,2019-06
2019-06-14,24,101.19,221,2,24,2019-06
2019-06-15,0,0.0,0,0,0,2019-06
2019-06-16,7,28.33,63,1,7,2019-06
2019-06-17,22,88.09000000000002,207,2,21,2019-06
2019-06-18,12,40.85999999999999,108,1,12,2019-06
2019-06-19,34,90.12000000000002,312,2,32,2019-06
2019-06-20,0,0.0,0,0,0,2019-06
2019-06-21,31,84.15,317,1,31,2019-06
2019-06-22,0,0.0,0,0,0,2019-06
2019-06-23,0,0.0,0,0,0,2019-06
2019-06-24,10,33.75,98,1,10,2019-06
2019-06-25,8,26.62,84,1,8,2019-06
2019-06-26,0,0.0,0,0,0,2019-06
2019-06-27,1,1.25,4,1,1,2019-06
2019-06-28,26,79.75,252,2,25,2019-06
2019-06-29,0,0.0,0,0,0,2019-06
2019-06-30,0,0.0,0,0,0,2019-06
