date,purchases,revenue,total_views,unique_invoices,unique_streams,year_month
2019-05-16,46,262.90000000000003,368,2,46,2019-05
2019-05-17,23,133.44000000000003,173,1,23,2019-05
2019-05-18,0,0.0,0,0,0,2019-05
2019-05-19,0,0.0,0,0,0,2019-05
2019-05-20,52,210.55999999999997,380,1,52,2019-05
2019-05-21,2,14.45,6,1,2,2019-05
2019-05-22,0,0.0,0,0,0,2019-05
2019-05-23,29,124.14000000000001,233,4,27,2019-05
2019-05-24,0,0.0,0,0,0,2019-05
2019-05-25,0,0.0,0,0,0,2019-05
2019-05-26,0,0.0,0,0,0,2019-05
2019-05-27,0,0.0,0,0,0,2019-05
2019-05-28,0,0.0,0,0,0,2019-05
2019-05-29,1,7.5,1,1,1,2019-05
2019-05-30,0,0.0,0,0,0,2019-05
2019-05-31,0,0.0,0,0,0,2019-05
2019-06-01,0,0.0,0,0,0,2019-06
2019-06-02,0,0.0,0,0,0,2019-06
2019-06-03,45,221.20000000000002,297,1,45,2019-06
2019-06-04,13,78.69,142,1,13,2019-06
2019-06-05,65,123.74999999999999,711,2,65,2019-06
2019-06-06,48,228.89,432,2,47,2019-06
2019-06-07,0,0.0,0,0,0,2019-06
2019-06-08,0,0.0,0,0,0,2019-06
2019-06-09,0,0.0,0,0,0,2019-06
2019-06-10,42,139.07000000000002,322,1,42,2019-06
2019-06-11,0,0.0,0,0,0,2019-06
2019-06-12,31,67.92000000000002,367,2,31,2019-06
2019-06-13,33,187.94,223,1,33,2019-06
2019-06-14,33,183.43,272,1,33,2019-06
2019-06-15,0,0.0,0,0,0,2019-06
2019-06-16,14,115.07000000000001,70,1,14,2019-06
2019-06-17,4,6266.24,8,3,1,2019-06
2019-06-18,43,178.92000000000002,76,3,40,2019-06
2019-06-19,47,217.26999999999998,414,2,43,2019-06
2019-06-20,22,114.80000000000001,158,4,21,2019-06
2019-06-21,73,1325.0900000000004,646,5,71,2019-06
2019-06-22,0,0.0,0,0,0,2019-06
2019-06-23,0,0.0,0,0,0,2019-06
2019-06-24,46,178.43999999999997,327,2,42,2019-06
2019-06-25,0,0.0,0,0,0,2019-06
2019-06-26,80,253.67000000000002,709,3,78,2019-06
2019-06-27,30,92.16000000000001,237,1,30,2019-06
2019-06-28,55,295.21,440,3,54,2019-06
2019-06-29,0,0.0,0,0,0,2019-06
2019-06-30,0,0.0,0,0,0,2019-06
